gene,neglogpval
OTAU016461-RA,7.73971937891889
OTAU008970-RA,7.70369081842686
OTAU003302-RA,7.68884050995748
OTAU003111-RA,7.67074514862636
OTAU011229-RA,7.66760150486849
OTAU014934-RA,7.66268638762897
OTAU001795-RA,7.64774846574179
OTAU002960-RA,7.63594309172491
OTAU007547-RA,7.58018444608625
OTAU016974-RA,7.57524974599428
OTAU007200-RA,7.57091816623156
OTAU013705-RA,7.56405160104439
OTAU017440-RA,7.5341991473845
OTAU009224-RA,7.51862118854476
OTAU016007-RA,7.50416203705806
OTAU001257-RA,7.47709020455142
OTAU001631-RA,7.48451270310691
OTAU005522-RA,7.48765637269868
OTAU012595-RA,7.48119997903916
OTAU012999-RA,7.47672614461836
OTAU016189-RA,7.46386950804778
OTAU003198-RA,7.44716372635828
OTAU014486-RA,7.4441443026391
OTAU008065-RA,7.43965828109948
OTAU016546-RA,7.43543011037534
OTAU008545-RA,7.42772146056753
OTAU002385-RA,7.42332310424138
OTAU000266-RA,7.40580711087282
OTAU001645-RA,7.40742190637158
OTAU017196-RA,7.40307886198015
OTAU008035-RA,7.38762454505824
OTAU012701-RA,7.36042818258188
OTAU014276-RA,7.35609110415176
OTAU011120-RA,7.33127006436576
OTAU000628-RA,7.32379451027457
OTAU014048-RA,7.32162681450283
OTAU015101-RA,7.3138660365993
OTAU008397-RA,7.29877966804173
OTAU011322-RA,7.28886109394575
OTAU015494-RA,7.29016234829447
OTAU005930-RA,7.27517212499317
OTAU009713-RA,7.27900973768488
OTAU012548-RA,7.27207481266504
OTAU013175-RA,7.27465740073781
OTAU013108-RA,7.26866198149848
OTAU007955-RA,7.2587126577882
OTAU015061-RA,7.25175449805898
OTAU007835-RA,7.22912019572961
OTAU002093-RA,7.21543938700889
OTAU004753-RA,7.20767963435019
OTAU005505-RA,7.20705434475905
OTAU016772-RA,7.20926030169655
OTAU005300-RA,7.20200309649698
OTAU015564-RA,7.19380157845633
OTAU009657-RA,7.17456006387265
OTAU014768-RA,7.17660076850432
OTAU015854-RA,7.17296101720302
OTAU004436-RA,7.15679666244012
OTAU004576-RA,7.15110107863243
OTAU000692-RA,7.14209442516902
OTAU007632-RA,7.13681367493442
OTAU001893-RA,7.12364060852114
OTAU002576-RA,7.11912811574061
OTAU005764-RA,7.11461130780086
OTAU007168-RA,7.11800075013401
OTAU009597-RA,7.118263846234
OTAU012888-RA,7.10960863687077
OTAU013814-RA,7.11212768943549
OTAU015225-RA,7.11995391888001
OTAU016818-RA,7.12281881131365
OTAU000448-RA,7.10230055601325
OTAU011704-RA,7.10184689978599
OTAU010295-RA,7.07784505759082
OTAU012230-RA,7.05820741839041
OTAU012231-RA,7.05006829819579
OTAU004806-RA,7.04697778466999
OTAU001592-RA,7.04096389434912
OTAU012900-RA,7.04074745230254
OTAU003242-RA,7.0349794066595
OTAU006875-RA,7.03760803425467
OTAU007461-RA,7.02608227272326
OTAU015796-RA,7.02628761621103
OTAU006369-RA,7.0042875887388
OTAU006275-RA,6.98372671209976
OTAU006943-RA,6.98237409887692
OTAU007057-RA,6.9815770096537
OTAU011399-RA,6.97675815764083
OTAU015377-RA,6.97486463273271
OTAU003225-RA,6.96540822828756
OTAU003730-RA,6.95828473960007
OTAU005954-RA,6.957553331206
OTAU007430-RA,6.93437716913255
OTAU010358-RA,6.92158193445588
OTAU012116-RA,6.91969805914777
OTAU005058-RA,6.9083055203608
OTAU007836-RA,6.90942958677743
OTAU016505-RA,6.90727090820629
OTAU000812-RA,6.90366204146977
OTAU015044-RA,6.90089608252192
OTAU016563-RA,6.86629409990886
OTAU006022-RA,6.85836156189619
OTAU013586-RA,6.84954054022981
OTAU016487-RA,6.8460908659217
OTAU015188-RA,6.83799780529095
OTAU011166-RA,6.82591749565404
OTAU011928-RA,6.82641341022544
OTAU012312-RA,6.82130715748646
OTAU017321-RA,6.81526256427757
OTAU006222-RA,6.77949951131651
OTAU002530-RA,6.77416386588272
OTAU008034-RA,6.76613227647602
OTAU009808-RA,6.76645823821516
OTAU003934-RA,6.76068868450724
OTAU013822-RA,6.75690536944178
OTAU003442-RA,6.74585035661814
OTAU008409-RA,6.74753965471375
OTAU010013-RA,6.7425376977783
OTAU001889-RA,6.73649464005246
OTAU014517-RA,6.73570675216755
OTAU013347-RA,6.73281905906739
OTAU017198-RA,6.72641831241139
OTAU008370-RA,6.72304343809837
OTAU005939-RA,6.71592316538013
OTAU010223-RA,6.71107453268567
OTAU013799-RA,6.70871648142136
OTAU000445-RA,6.70061545637618
OTAU014946-RA,6.69950435430438
OTAU008689-RA,6.68715970644438
OTAU009207-RA,6.68902331458961
