,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
OTAU000868-RA,483.456635926829,-2.26899631769479,0.668914132850372,-3.39205916912857,0.000693694582441134,0.070522859660863
OTAU005818-RA,308.97615378933,-3.88467668802666,1.1452758380158,-3.39191359765076,0.000694063231578882,0.070522859660863
OTAU009133-RA,307.569141003719,-0.635344115204882,0.187306780266598,-3.39199741888993,0.00069385093818095,0.070522859660863
OTAU014504-RA,58.104043970368,-2.57237383085756,0.758053163397193,-3.3933950217021,0.000690320120604727,0.070522859660863
OTAU015894-RA,24.473600760645,-3.67620856971049,1.08357468697613,-3.39266744959639,0.000692156124666883,0.070522859660863
OTAU004465-RA,2.61805774449831,3.37172392471123,0.997702210171465,3.37948928080631,0.000726206392088348,0.072734757356163
OTAU007946-RA,140.743380366666,-1.1457497296422,0.338924487270178,-3.38054573415596,0.000723420348175472,0.072734757356163
OTAU001895-RA,413.241308727065,-3.19778316680212,0.947045300159068,-3.37658944747945,0.000733905048819557,0.0729845148549492
OTAU000507-RA,5654.08097895821,1.19572031306537,0.355183068448376,3.36649018290453,0.000761312919648636,0.0741070607241186
OTAU001780-RA,1092.36631827876,0.488218958686456,0.144906967593467,3.36918898238312,0.000753897197401363,0.0741070607241186
OTAU006523-RA,142.171634861059,-3.83097548175825,1.13799750544472,-3.36641817177019,0.000761511715378649,0.0741070607241186
OTAU012036-RA,42.2725247638786,4.85595401102794,1.44464343738963,3.36135124096942,0.000775621239968071,0.0741070607241186
OTAU012305-RA,12.1538877106027,2.55280888694974,0.758925428825196,3.36371505024077,0.000769008975587946,0.0741070607241186
OTAU014048-RA,550.142155260262,2.26912373369742,0.675154586363309,3.36089508910835,0.000776903289576768,0.0741070607241186
OTAU010833-RA,224.92238288281,-2.91860886412046,0.86928940317021,-3.35746513586453,0.000786606628866876,0.074525663175482
OTAU000930-RA,137.445231649589,-1.15882675461776,0.346756920482821,-3.34189942915694,0.00083207202954097,0.0767586447251545
OTAU005956-RA,680.070865828423,-0.913355732887443,0.273216925002088,-3.34296908173043,0.000828871344272245,0.0767586447251545
OTAU010309-RA,1289.90268027195,1.7165754917723,0.513390638373233,3.34360497342055,0.000826974004102461,0.0767586447251545
OTAU010614-RA,1262.77109059738,0.448167653761983,0.133903895612776,3.34693514114031,0.000817103258170194,0.0767586447251545
OTAU004559-RA,61.577366014381,2.66828793828212,0.800281253818333,3.33418773156448,0.000855488975120801,0.078403048425777
OTAU004714-RA,4.99844549669919,3.50139650357353,1.05112117593584,3.33110642591342,0.000865015243436244,0.0787496581408608
OTAU005161-RA,409.873733047051,3.6073762599519,1.08350911602662,3.32934555565222,0.000870503281403039,0.0787496581408608
OTAU013276-RA,768.395002213714,-2.82053843909482,0.848021055483204,-3.32602406609783,0.000880943221033418,0.0788178285909535
OTAU015822-RA,14.705387759162,3.68127905998144,1.1069743939796,3.32553226163358,0.000882498865267415,0.0788178285909535
OTAU000983-RA,4353.24846138382,-0.664601001960641,0.199980829503127,-3.32332355862264,0.000889516743842459,0.0789417960896137
OTAU005019-RA,258.971731373426,-0.897411248520288,0.270860694719263,-3.31318373620219,0.000922403619532485,0.0813455569376384
OTAU001939-RA,6.21597449877469,-3.13445590972702,0.949058834212586,-3.3026992602915,0.000957590266547765,0.082562405285212
OTAU009675-RA,214.521459899757,1.85301473243134,0.560549199296168,3.30571292360778,0.000947350947503952,0.082562405285212
OTAU010610-RA,1257.39741839926,-0.793118892203513,0.240188669876967,-3.30206621573689,0.000959754105084122,0.082562405285212
OTAU014949-RA,272.058260948147,-2.01783222164627,0.610997408323347,-3.30252173603068,0.000958196613995772,0.082562405285212
OTAU010758-RA,238.849793359797,-0.782382444863999,0.237827447936634,-3.2897062624683,0.00100292019909687,0.085749677022782
OTAU012225-RA,227.733677004774,0.736266033868827,0.224033817262099,3.28640578849515,0.00101474711866474,0.0862350551388907
OTAU012845-RA,256.029200990315,-1.02394705098687,0.312126788629283,-3.28054844469959,0.00103605470434921,0.0875154160505096
OTAU007854-RA,3.28412605100442,3.05410637333856,0.933632294650281,3.27120900898417,0.00107088732809023,0.0899160605657555
OTAU000663-RA,271.737265053634,-1.07505852804716,0.329711549202505,-3.26060318677789,0.00111175506912265,0.0901099975678485
OTAU003684-RA,1493.98744751158,0.414946022503224,0.126950143270298,3.26857466887404,0.00108090652684423,0.0901099975678485
OTAU009207-RA,1227.03490511444,-2.62241819515449,0.803506059792976,-3.2637192503939,0.00109960067861896,0.0901099975678485
OTAU010525-RA,444.760606436138,0.59842285750861,0.183360755302345,3.26363652092218,0.00109992177558936,0.0901099975678485
OTAU012654-RA,68.287667152813,-3.46514787902744,1.06269712501718,-3.26071069305983,0.0011113336738119,0.0901099975678485
OTAU013715-RA,789.779600922483,-0.711534365253546,0.217937673592051,-3.26485253112062,0.00109521080701609,0.0901099975678485
OTAU013134-RA,1528.64956941925,0.459510522844937,0.141187281787717,3.25461696709933,0.00113545392280049,0.0915019247443012
OTAU004329-RA,1572.38838576158,-0.758084035665581,0.23343340380511,-3.24753879825397,0.00116407792030879,0.0932725748489702
OTAU004756-RA,4.68686223596621,-2.87672993740464,0.886345170869208,-3.24560908317865,0.00117199653749566,0.0933734968679784
OTAU000648-RA,2725.32334760771,-1.63650690463773,0.505178192293228,-3.23946466732638,0.00119754302614742,0.0943879083394835
OTAU001709-RA,231.916282633146,-0.551196123671459,0.170313702083596,-3.23635806707386,0.001210654158812,0.0943879083394835
OTAU002181-RA,567.69677350346,-0.794013408740124,0.245172650440981,-3.23858883652792,0.00120122605223508,0.0943879083394835
OTAU005111-RA,254.676560412104,-1.31379509096225,0.405978201334929,-3.23612225149591,0.00121165479254793,0.0943879083394835
OTAU001035-RA,3286.38304189049,1.68907538265457,0.522909577269837,3.23014810987666,0.00123726105276213,0.0948025927968886
OTAU007849-RA,264.611589417772,-0.690614891249035,0.213759256651773,-3.23080694640555,0.0012344128398977,0.0948025927968886
OTAU010092-RA,78.7453816426011,1.03297295021274,0.319738894800122,3.23067655206127,0.00123497606596295,0.0948025927968886
OTAU005222-RA,63.3968017840599,-0.652333707524393,0.202284887110425,-3.22482671267622,0.00126048940106749,0.0960575129443931
OTAU006332-RA,75.2613598705743,-2.72358464137693,0.846570910564663,-3.2171961112629,0.0012945008117588,0.0977932121420152
OTAU012075-RA,21.983585162419,3.26665533808834,1.01604912101731,3.21505650712795,0.00130418846602174,0.0977932121420152
OTAU017321-RA,3.26728864213838,3.39407753025033,1.05542646481693,3.21583515611298,0.00130065519780636,0.0977932121420152
OTAU001041-RA,502.300430520126,0.432168105638766,0.134490268276595,3.21337827024006,0.00131183392658558,0.097843272971186
OTAU004026-RA,1363.0905277504,0.595664675345287,0.185543214663668,3.21038242452058,0.00132558485435695,0.0983457715756248
OTAU017152-RA,9.34570837153269,3.92397351773952,1.22490069414023,3.20350338318144,0.00135766444878214,0.100195636320122
