gene,neglogpval
OTAU001143-RA,4.46029918305629
OTAU006293-RA,4.45567883597069
OTAU012992-RA,4.45815723414589
OTAU005312-RA,4.45144459453185
OTAU016695-RA,4.44302677039968
OTAU004322-RA,4.44081530256207
OTAU014988-RA,4.43722460488556
OTAU016636-RA,4.43271055708978
OTAU004380-RA,4.42852674625056
OTAU012146-RA,4.42682920960242
OTAU012283-RA,4.42407078925412
OTAU005231-RA,4.41858625768942
OTAU005583-RA,4.41964259669549
OTAU009966-RA,4.41714132471424
OTAU013483-RA,4.41601321435695
OTAU016655-RA,4.41791333476797
OTAU003006-RA,4.41303931945442
OTAU009036-RA,4.41076998936119
OTAU004417-RA,4.40629696142435
OTAU005551-RA,4.40769327851398
OTAU006833-RA,4.39501136935878
OTAU007224-RA,4.39107564923412
OTAU008972-RA,4.3893816901383
OTAU010147-RA,4.39492873040748
OTAU010149-RA,4.38938438944376
OTAU011883-RA,4.39291863617118
OTAU012896-RA,4.40221041393307
OTAU015816-RA,4.39004379020462
OTAU016670-RA,4.39711534965193
OTAU016863-RA,4.39977309841853
OTAU017227-RA,4.39407070150301
OTAU001107-RA,4.38404764432997
OTAU002551-RA,4.38619994528373
OTAU012606-RA,4.3854173925804
OTAU004043-RA,4.37806395209936
OTAU005634-RA,4.37778846751462
OTAU007371-RA,4.38070474586142
OTAU005943-RA,4.37173787391276
OTAU014007-RA,4.37035741618319
OTAU002057-RA,4.3650596640531
OTAU003654-RA,4.36281486200731
OTAU004312-RA,4.36237250530206
OTAU009425-RA,4.36516342673257
OTAU010971-RA,4.36155076846351
OTAU012539-RA,4.3569764708966
OTAU013670-RA,4.35320251170497
OTAU016772-RA,4.35261795166134
OTAU001376-RA,4.3484101327401
OTAU004153-RA,4.34652499309516
OTAU012844-RA,4.34616280140915
OTAU014934-RA,4.3496792496196
OTAU007963-RA,4.34342602601526
OTAU011657-RA,4.33963598600564
OTAU011509-RA,4.33453941854523
OTAU000644-RA,4.32167086626288
OTAU002547-RA,4.32137736692391
OTAU005530-RA,4.3183892237135
OTAU005540-RA,4.31815856288645
OTAU005822-RA,4.31592806310921
OTAU005946-RA,4.31805730064216
OTAU010223-RA,4.33163282835834
OTAU011861-RA,4.3284409442577
OTAU012701-RA,4.31809941606472
OTAU015796-RA,4.32829470427339
OTAU016114-RA,4.31702409296373
OTAU017246-RA,4.32242721740756
OTAU000167-RA,4.29993968055391
OTAU000399-RA,4.30252006795504
OTAU000670-RA,4.29373691028982
OTAU001893-RA,4.29213119840436
OTAU002266-RA,4.28798609521233
OTAU003429-RA,4.28946215904686
OTAU003440-RA,4.28760254235729
OTAU004668-RA,4.29806337861297
OTAU005080-RA,4.2913593970277
OTAU005573-RA,4.30983115553568
OTAU005761-RA,4.30501919441912
OTAU006601-RA,4.29104446214785
OTAU006806-RA,4.30652262833298
OTAU009119-RA,4.31395232146919
OTAU010059-RA,4.29297668413238
OTAU013865-RA,4.30077586701964
OTAU015586-RA,4.30239302098643
OTAU016004-RA,4.29100517032864
OTAU016845-RA,4.29952219621958
OTAU017198-RA,4.30375427354653
OTAU011336-RA,4.28584741418107
OTAU000696-RA,4.27998545208209
OTAU003227-RA,4.27896071162205
OTAU003944-RA,4.28204268338173
OTAU004931-RA,4.27851526439725
OTAU005875-RA,4.28295946079331
OTAU007456-RA,4.27368805309013
OTAU008129-RA,4.27267604408673
OTAU009231-RA,4.27107893022011
OTAU011031-RA,4.27172623711771
OTAU013026-RA,4.27029998956715
OTAU014566-RA,4.27680696112097
OTAU005613-RA,4.26792339562427
